head,relation,tail,label
/m/012ykt,/people/person/profession,/m/01d_h8,1
/m/0126t5,/music/genre/artists,/m/0qdyf,1
/m/012jfb,/award/award_winning_work/awards_won./award/award_honor/award,/m/03hl6lc,1
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02fgdx,1
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0dwvl,1
/m/09v478h,/film/film/edited_by,/m/03q8ch,0
/m/027c924,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/04rlf,0
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03m5k,1
/m/011yd2,/film/film/language,/m/02h40lc,1
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/group,/m/0qmny,1
/m/0136g9,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02t8yb,0
/m/011k4g,/people/deceased_person/place_of_death,/m/02581q,0
/m/012cj0,/people/person/nationality,/m/09c7w0,1
/m/013h9,/location/us_county/county_seat,/m/013h9,1
/m/013d7t,/base/biblioness/bibs_location/country,/m/09c7w0,1
/m/012mrr,/film/film/language,/m/06nm1,1
/m/013pp3,/influence/influence_node/influenced_by,/m/073v6,1
/m/011ysn,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0150t6,1
/m/0l99s,/people/person/profession,/m/0fnpj,0
/m/013knm,/award/award_winner/awards_won./award/award_honor/award_winner,/m/04fzk,0
/m/01337_,/film/actor/film./film/performance/film,/m/0d87hc,1
/m/012s1d,/film/film/genre,/m/02kdv5l,1
/m/011ywj,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/09fqtq,1
/m/012dtf,/people/person/gender,/m/05zppz,1
/m/011_3s,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/05l4yg,1
/m/0136p1,/people/person/profession,/m/0vp5f,0
/m/01309x,/people/person/profession,/m/01c72t,1
/m/011w20,/people/person/place_of_birth,/m/02cl1,1
/m/011ypx,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02n1gr,0
/m/01336l,/people/ethnicity/languages_spoken,/m/03qbnj,0
/m/011yg9,/award/award_winning_work/awards_won./award/award_honor/award,/m/02z1nbg,1
/m/0159h6,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_,0
/m/012s1d,/film/film/genre,/m/03k9fj,1
/m/01243b,/music/genre/artists,/m/01w806h,1
/m/0127s7,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf,1
/m/04t36,/organization/organization_founder/organizations_founded,/m/01fb6d,0
/m/013xrm,/people/ethnicity/people,/m/071jv5,1
/m/013d7t,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,1
/m/013zs9,/people/person/nationality,/m/02jx1,1
/m/0163t3,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,0
/m/011yhm,/award/award_winning_work/awards_won./award/award_honor/award,/m/03tcnt,0
/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/0ycp3,0
/m/012vby,/people/person/places_lived./people/place_lived/location,/m/033_1p,0
/m/06py2,/award/award_winner/awards_won./award/award_honor/award_winner,/m/028q6,0
/m/01nwwl,/business/business_operation/industry,/m/04rlf,0
/m/014635,/people/person/profession,/m/0kyk,1
/m/012gk9,/film/film/written_by,/m/084m3,1
/m/01438g,/award/award_winner/awards_won./award/award_honor/award_winner,/m/011zd3,1
/m/012b30,/music/record_label/artist,/m/02y7sr,1
/m/0lccn,/music/artist/origin,/m/02dtg,0
/m/07tgn,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03spz,0
/m/0133sq,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/03_3d,0
/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/0k6yt1,1
/m/011pcj,/location/administrative_division/first_level_division_of,/m/05zr6wv,0
/m/012rng,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1
/m/0123qq,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor,/m/01vq3nl,1
/m/011k11,/music/record_label/artist,/m/01wp8w7,1
/m/013tcv,/film/director/film,/m/0bz3jx,0
/m/0134w7,/celebrities/celebrity/celebrity_friends./celebrities/friendship/friend,/m/013_vh,1
/m/012vd6,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01vvyvk,1
/m/011yd2,/film/film/genre,/m/03k9fj,1
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0g8rj,1
/m/011yqc,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/0dr_4,1
/m/012vf6,/people/person/nationality,/m/0k6yt1,0
/m/01l849,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/02ynfr,0
/m/011k1h,/music/record_label/artist,/m/02bqmq,0
/m/01386_,/people/person/profession,/m/04f2zj,1
/m/02wb6d,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/03t79f,0
/m/011k1h,/music/record_label/artist,/m/0k33p,0
/m/013nky,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/02j62,1
/m/011zd3,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0vjr,1
/m/032t2z,/music/genre/artists,/m/0kvnn,0
/m/011zf2,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/03xgm3,1
/m/011xjd,/people/person/gender,/m/05zppz,1
/m/07tds,/music/artist/track_contributions./music/track_contribution/role,/m/013y1f,0
/m/01243b,/music/genre/artists,/m/070b4,1
/m/014dgf,/music/genre/artists,/m/0bs1g5r,0
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/student,/m/02mjmr,1
/m/0859_,/music/performance_role/track_performances./music/track_contribution/role,/m/03gvt,0
/m/0g33q,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/09c7w0,0
/m/012q4n,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01y64_,1
/m/011zwl,/people/person/nationality,/m/014l6_,0
/m/012s1d,/film/film/featured_film_locations,/m/023l9y,0
/m/013tjc,/common/topic/webpage./common/webpage/category,/m/02581c,0
/m/011yrp,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03h64,1
/m/012vd6,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/086qd,1
/m/012wgb,/base/popstra/location/vacationers./base/popstra/vacation_choice/vacationer,/m/013yq,0
/m/01634x,/music/performance_role/regular_performances./music/group_membership/group,/m/0134wr,0
/m/0135g,/location/location/time_zones,/m/02lcqs,1
/m/0dmn0x,/people/person/languages,/m/012w70,0
/m/013pp3,/people/person/gender,/m/05zppz,1
/m/01m1dzc,/medicine/disease/risk_factors,/m/0432mrk,0
/m/03f5spx,/music/performance_role/track_performances./music/track_contribution/role,/m/01vj9c,0
/m/013zyw,/people/person/nationality,/m/0fj9f,0
/m/01423b,/people/person/profession,/m/0kyk,0
/m/010hn,/people/person/places_lived./people/place_lived/location,/m/0_xdd,1
/m/010rvx,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/02qyp19,0
/m/010cw1,/location/hud_county_place/county,/m/0n5j_,1
/m/012mzw,/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category,/m/03w5xm,1
/m/012rrr,/location/administrative_division/first_level_division_of,/m/0h7x,1
/m/0kvbl6,/common/topic/webpage./common/webpage/category,/m/08mbj5d,0
/m/012x2b,/people/person/spouse_s./people/marriage/type_of_union,/m/0l15f_,0
/m/014635,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/01mb87,1
/m/013_vh,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/04x1_w,0
/m/0127xk,/people/person/places_lived./people/place_lived/location,/m/01dk00,0
/m/0260bz,/location/hud_county_place/place,/m/013mtx,0
/m/014gf8,/film/actor/film./film/performance/film,/m/0296vv,0
/m/0137n0,/film/actor/film./film/performance/film,/m/0n1s0,1
/m/012x4t,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/02k21g,0
/m/012rng,/film/director/film,/m/0267wwv,1
/m/0135nb,/people/person/nationality,/m/01gln9,0
/m/010016,/location/location/contains,/m/0fm2_,0
/m/012vct,/people/person/profession,/m/02hrh1q,1
/m/03mdt,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01l4zqz,0
/m/012xdf,/people/person/nationality,/m/09c7w0,1
/m/02hsq3m,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,0
/m/012m_,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,/m/019g8j,0
/m/013y1f,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/062z7,0
/m/011yth,/film/film/genre,/m/01f9r0,1
/m/013hxv,/location/hud_county_place/county,/m/05mt_q,0
/m/086k8,/location/hud_county_place/place,/m/010v8k,0
/m/09mq4m,/medicine/symptom/symptom_of,/m/09969,0
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/01cl2y,0
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/0jvs0,1
/m/01309x,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0bq2g,0
/m/011yd2,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0167v4,0
/m/012q4n,/music/genre/artists,/m/03d9d6,0
/m/013h9,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,1
/m/012lzr,/education/educational_institution/school_type,/m/05jxkf,1
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/0dmn0x,0
/m/012q4n,/people/person/nationality,/m/09c7w0,1
/m/04y8r,/people/person/profession,/m/02hrh1q,0
/m/0m5s5,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01bt59,0
/m/012gq6,/people/person/gender,/m/09zzb8,0
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/08k40m,0
/m/011yl_,/award/award_winning_work/awards_won./award/award_honor/award,/m/05mph,0
/m/013sg6,/film/actor/film./film/performance/film,/m/03bdkd,1
/m/012d40,/film/actor/film./film/performance/film,/m/02sfnv,1
/m/044qx,/music/record_label/artist,/m/03ryks,0
/m/013q07,/award/award_winning_work/awards_won./award/award_honor/award,/m/03tcnt,0
/m/01304j,/music/artist/track_contributions./music/track_contribution/role,/m/0d060g,0
/m/012b30,/music/record_label/artist,/m/0p9sw,0
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/01v1d8,1
/m/02q1hz,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_,0
/m/011k1h,/music/record_label/artist,/m/06c44,1
/m/011hq1,/location/statistical_region/religions./location/religion_percentage/religion,/m/092bf5,1
/m/012bk,/people/person/gender,/m/05zppz,1
/m/011wtv,/film/film/genre,/m/01jfsb,1
/m/013tjc,/people/person/spouse_s./people/marriage/type_of_union,/m/05zbm4,0
/m/013m_x,/location/location/contains,/m/0558_1,1
/m/099jhq,/film/film/genre,/m/02kdv5l,0
/m/02ddq4,/film/film/country,/m/09c7w0,0
/m/011yhm,/film/film/executive_produced_by,/m/01wcp_g,0
/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/016ppr,1
/m/04nnpw,/people/person/places_lived./people/place_lived/location,/m/0g39h,0
/m/011ykb,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/014v6f,1
/m/013zs9,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0k269,1
/m/04rqd,/people/ethnicity/people,/m/02my3z,0
/m/010xjr,/people/person/place_of_birth,/m/0fp5z,1
/m/012wg,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gr4k,1
/m/02g_6x,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/028hc2,0
/m/0136g9,/people/person/place_of_birth,/m/03lgg,0
/m/01213c,/base/aareas/schema/administrative_area/administrative_parent,/m/06q1r,1
/m/013b6_,/people/ethnicity/languages_spoken,/m/0880p,1
/m/011k11,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0jgd,0
/m/0l8g0,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f716,0
/m/02k54,/people/person/profession,/m/05sxg2,0
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/022wxh,1
/m/013kcv,/base/biblioness/bibs_location/state,/m/05mph,1
/m/011yth,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/012mrr,/film/film/genre,/m/07s9rl0,1
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/06ybb1,0
/m/0127ps,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/03h610,1
/m/013nky,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/013gwb,/location/location/contains,/m/0gn30,0
/m/0140g4,/film/film/genre,/m/02kdv5l,1
/m/011k_j,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/0l14qv,1
/m/0136g9,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/082gq,0
/m/011ywj,/film/film/genre,/m/030qb3t,0
/m/011ypx,/film/film/music,/m/02bh9,1
/m/013bd1,/people/person/place_of_birth,/m/04jpl,1
/m/011zf2,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0257wh,1
/m/0m2wm,/music/record_label/artist,/m/094xh,0
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/01771z,1
/m/01cv3n,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/02nwxc,0
/m/07t21,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0789_m,0
/m/011zd3,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0146mv,0
/m/016z4k,/award/ranked_item/appears_in_ranked_lists./award/ranking/list,/m/05glt,0
/m/011k1h,/organization/organization/child./organization/organization_relationship/child,/m/05b0f7,1
/m/081mh,/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,/m/02l6h,0
/m/0126rp,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf,1
/m/012m_,/location/location/contains,/m/01d8l,1
/m/011xg5,/film/film/edited_by,/m/03q8ch,1
/m/013gxt,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,/m/01vvpjj,0
/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gqyl,1
/m/027pwl,/organization/organization/headquarters./location/mailing_address/state_province_region,/m/081yw,0
/m/013cr,/film/actor/film./film/performance/film,/m/079ws,0
/m/0kw4j,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/018417,0
/m/03xnq9_,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0f4x7,0
/m/012v9y,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0432mrk,0
/m/012vct,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/017s11,1
/m/012d40,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/02_sr1,1
/m/011yrp,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/01pvkk,1
/m/010z5n,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,1
/m/012mzw,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/0w7s,1
/m/0127m7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01vt5c_,0
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0gl5_,1
/m/011yrp,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/05b4w,1
/m/011s9r,/film/actor/film./film/performance/film,/m/03kg2v,0
/m/03ft8,/music/performance_role/track_performances./music/track_contribution/role,/m/07y_7,0
/m/0131kb,/film/actor/film./film/performance/film,/m/02qr3k8,1
/m/011yd2,/film/film/cinematography,/m/0f3zf_,1
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/04rzd,1
/m/011yph,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_,1
/m/0130sy,/music/group_member/membership./music/group_membership/group,/m/0b_xm,1
/m/012mzw,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/04xfb,0
/m/0126rp,/film/actor/film./film/performance/film,/m/09jwl,0
/m/01914,/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant,/m/01phtd,0
/m/01438g,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/012201,0
/m/011yn5,/film/film/genre,/m/05p553,1
/m/01364q,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03qbh5,1
/m/012q4n,/film/actor/film./film/performance/film,/m/04z257,1
/m/010dft,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/011yxg,0
/m/012jfb,/film/film/language,/m/06npd,0
/m/01vrnsk,/music/artist/track_contributions./music/track_contribution/role,/m/0l14md,0
/m/0127m7,/film/director/film,/m/04smkr,0
/m/012ykt,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0lyjf,0
/m/01cmp9,/award/award_winning_work/awards_won./award/award_honor/award,/m/04dn09n,0
/m/013tcv,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj,1
/m/013tcv,/film/director/film,/m/0p__8,0
/m/0127gn,/music/artist/track_contributions./music/track_contribution/role,/m/05r5c,1
/m/01279v,/location/administrative_division/country,/m/03rt9,1
/m/013knm,/people/person/spouse_s./people/marriage/spouse,/m/0k611,0
/m/012x4t,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/013sg6,0
/m/02scbv,/people/person/place_of_birth,/m/0853g,0
/m/012rng,/film/director/film,/m/033_1p,0
/m/013knm,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/011zd3,1
/m/013n0n,/base/biblioness/bibs_location/country,/m/0169dl,0
/m/0136pk,/people/person/gender,/m/05zppz,1
/m/011yxg,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/04rrx,0
/m/011yqc,/film/film/language,/m/02h40lc,1
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03qbnj,1
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/09k9d0,1
/m/011wtv,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0146pg,1
/m/012m_,/location/country/official_language,/m/011pcj,0
/m/010hn,/people/person/profession,/m/011ypx,0
/m/0dvld,/base/popstra/celebrity/friendship./base/popstra/friendship/participant,/m/05dbf,0
/m/0127s7,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/06mr6,0
/m/013y1f,/music/instrument/instrumentalists,/m/08c9b0,0
/m/013knm,/people/person/nationality,/m/02ln1,0
/m/0127m7,/film/actor/film./film/performance/film,/m/0dj0m5,0
/m/013v5j,/people/person/gender,/m/06mp7,0
/m/011k11,/music/record_label/artist,/m/01whg97,0
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/013q07,0
/m/0n1h,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0789_m,0
/m/01nhgd,/people/person/nationality,/m/03rjj,0
/m/013ybx,/people/person/profession,/m/04g61,0
/m/01399x,/music/performance_role/track_performances./music/track_contribution/role,/m/01vdm0,1
/m/0121rx,/people/person/profession,/m/09jwl,1
/m/011_vz,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/01399x,/music/performance_role/guest_performances./music/recording_contribution/performance_role,/m/02hnl,1
/m/012bk,/people/person/gender,/m/06b_j,0
/m/02bqn1,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01mkq,0
/m/011z3g,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01j6mff,0
/m/0133x7,/music/artist/track_contributions./music/track_contribution/role,/m/05r5c,1
/m/012cph,/people/person/spouse_s./people/marriage/location_of_ceremony,/m/02f71y,0
/m/0139q5,/people/person/places_lived./people/place_lived/location,/m/012cph,0
/m/013knm,/award/award_winner/awards_won./award/award_honor/award_winner,/m/02p65p,1
/m/011ywj,/award/award_winning_work/awards_won./award/award_honor/award_winner,/m/0133sq,0
/m/012s1d,/film/film/other_crew./film/film_crew_gig/film_crew_role,/m/01pvkk,1
/m/0_75d,/music/artist/track_contributions./music/track_contribution/role,/m/05r5c,0
/m/011yph,/film/film/genre,/m/0bxtg,0
/m/013cr,/film/actor/film./film/performance/film,/m/01jrbb,1
/m/011_6p,/music/performance_role/track_performances./music/track_contribution/role,/m/026t6,1
/m/0125xq,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0d0vqn,1
/m/0f3m1,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_,0
/m/0124ld,/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal,/m/02lq67,1
/m/01btyw,/film/actor/film./film/performance/film,/m/02qr3k8,0
/m/011yph,/film/film/genre,/m/0556j8,1
/m/0fpj9pm,/people/ethnicity/people,/m/01ypsj,0
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/01s0ps,1
/m/011xy1,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/02bjrlw,1
/m/013_vh,/film/actor/film./film/performance/film,/m/031hcx,1
/m/05nn4k,/award/award_nominee/award_nominations./award/award_nomination/award,/m/05p09zm,0
/m/012c6j,/people/deceased_person/place_of_death,/m/0k049,1
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0cqh6z,0
/m/09jwl,/film/director/film,/m/020bv3,0
/m/05krk,/location/location/time_zones,/m/02fqwt,0
/m/013nws,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/0gqwc,/location/location/time_zones,/m/02fqwt,0
/m/01cw51,/music/genre/artists,/m/01whg97,0
/m/011j5x,/music/genre/artists,/m/01vhb0,0
/m/012x4t,/music/artist/track_contributions./music/track_contribution/role,/m/0bm02,1
/m/012wg,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02h3d1,1
/m/0cfgd,/music/performance_role/track_performances./music/track_contribution/role,/m/03qlv7,0
/m/0127m7,/people/person/profession,/m/01d_h8,1
/m/02n9nmz,/music/genre/artists,/m/02bgmr,0
/m/0133_p,/music/genre/artists,/m/01wl38s,1
/m/012g92,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/01mjq,0
/m/012pd4,/people/person/gender,/m/05zppz,1
/m/010xjr,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02kxbx3,0
/m/013b6_,/people/ethnicity/people,/m/0lrh,1
/m/011ycb,/film/film/film_format,/m/0cj16,1
/m/012m_,/military/military_combatant/military_conflicts./military/military_combatant_group/combatants,/m/0gj8t_b,0
/m/012q4n,/people/person/spouse_s./people/marriage/type_of_union,/m/01gb54,0
/m/011wtv,/film/film/production_companies,/m/01gb54,1
/m/0134w7,/people/person/places_lived./people/place_lived/location,/m/01314k,0
/m/02dtg,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0kftt,0
/m/0135k2,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/012mrr,/film/film/written_by,/m/06pj8,1
/m/01vswx5,/base/biblioness/bibs_location/country,/m/09c7w0,0
/m/0m2lt,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01z7s_,0
/m/013tcv,/people/person/profession,/m/02jknp,1
/m/012b30,/music/record_label/artist,/m/0b1hw,1
/m/0135k2,/common/topic/webpage./common/webpage/category,/m/0ks67,0
/m/02vnmc9,/location/location/contains,/m/088cp,0
/m/011_6p,/music/performance_role/track_performances./music/track_contribution/role,/m/0g33q,1
/m/01314k,/common/topic/webpage./common/webpage/category,/m/08mbj5d,1
/m/011w54,/music/genre/artists,/m/03f5spx,0
/m/0146mv,/media_common/netflix_genre/titles,/m/01hvv0,1
/m/012zng,/music/artist/track_contributions./music/track_contribution/role,/m/0342h,1
/m/011j5x,/music/genre/artists,/m/05cj4r,0
/m/0136pk,/film/actor/film./film/performance/film,/m/02825cv,1
/m/0138mv,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/0dgrmp,1
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/07tgn,1
/m/0146mv,/organization/organization/headquarters./location/mailing_address/citytown,/m/02nxhr,0
/m/011ywj,/award/award_winning_work/awards_won./award/award_honor/award,/m/015gw6,0
/m/013qvn,/people/deceased_person/place_of_burial,/m/012q4n,0
/m/011yrp,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/0dp90,0
/m/012mzw,/education/educational_institution/students_graduates./education/education/major_field_of_study,/m/01zc2w,1
/m/0124ld,/olympics/olympic_games/sports,/m/016lmg,0
/m/0140g4,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_,1
/m/0d6lp,/film/film/music,/m/02bh9,0
/m/010h9y,/location/hud_county_place/place,/m/015hr,0
/m/01b4p4,/common/topic/webpage./common/webpage/category,/m/08mbj5d,0
/m/011k_j,/music/performance_role/track_performances./music/track_contribution/role,/m/0395lw,1
/m/012ljv,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0m_v0,1
/m/01q24l,/people/person/spouse_s./people/marriage/type_of_union,/m/01g63y,0
/m/01242_,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,0
/m/012vf6,/people/person/places_lived./people/place_lived/location,/m/02_286,1
/m/0100mt,/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,/m/0jbk9,1
/m/013b2h,/award/award_ceremony/awards_presented./award/award_honor/award_winner,/m/0hl3d,1
/m/01r4k,/music/artist/track_contributions./music/track_contribution/role,/m/026t6,0
/m/054ky1,/film/film/genre,/m/04xvh5,0
/m/0144l1,/people/person/profession,/m/01d_h8,1
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0l14qv,1
/m/011yn5,/people/person/profession,/m/0dxtg,0
/m/0138mv,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/0mlzk,0
/m/013sg6,/film/actor/film./film/performance/film,/m/06nm1,0
/m/012t1,/people/person/profession,/m/0cbd2,1
/m/014635,/organization/organization_member/member_of./organization/organization_membership/organization,/m/0mpbx,0
/m/0127s7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f6ym,1
/m/012mzw,/education/educational_institution/school_type,/m/0137n0,0
/m/016clz,/award/award_winning_work/awards_won./award/award_honor/award,/m/027b9k6,0
/m/012mzw,/business/business_operation/revenue./measurement_unit/dated_money_value/currency,/m/09nqf,1
/m/011yqc,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/05r4w,1
/m/0125xq,/film/film/release_date_s./film/film_regional_release_date/film_release_region,/m/03spz,1
/m/07mz77,/film/film/language,/m/06mp7,0
/m/011yrp,/film/film/language,/m/02bjrlw,1
/m/012dr7,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/0jz71,1
/m/013pk3,/base/popstra/celebrity/dated./base/popstra/dated/participant,/m/0159h6,1
/m/012dr7,/people/person/nationality,/m/01hlwv,0
/m/013rxq,/film/film/language,/m/02h40lc,0
/m/05qjt,/olympics/olympic_games/medals_awarded./olympics/olympic_medal_honor/medal,/m/02lq67,0
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02x9cv,1
/m/012rng,/film/director/film,/m/010y34,0
/m/014635,/influence/influence_node/influenced_by,/m/0_75d,0
/m/013knm,/award/award_winner/awards_won./award/award_honor/award_winner,/m/030h95,1
/m/013xh7,/soccer/football_team/current_roster./soccer/football_roster_position/position,/m/05p1dby,0
/m/0144l1,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0n2g,0
/m/0133sq,/people/person/profession,/m/03gjzk,1
/m/011yg9,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/0qf2t,1
/m/013q0p,/film/film/written_by,/m/0rgxp,0
