head,relation,tail
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/01wy6
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/01xqw
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/021bmf
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/028tv0
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/02hnl
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/02qjv
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/02sgy
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0342h
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03bx0bm
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03f5mt
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03gvt
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03m5k
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03ndd
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03q5t
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03qjg
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/03qlv7
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/042v_gx
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/04rzd
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/05148p4
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/05kms
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/05ljv7
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/06w7v
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/07_l6
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/07brj
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/07gql
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/07y_7
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0bmnm
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0cfdd
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0dq630k
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0dwt5
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0dwtp
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0g2dz
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0g33q
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0l14j_
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0l14md
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0l14qv
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0l14v3
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0mkg
/m/013y1f,/music/performance_role/regular_performances./music/group_membership/role,/m/0myk8
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0151b0
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01679d
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/018vs
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01bns_
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01dnws
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01qbl
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01qzyz
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01s0ps
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01v1d8
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01vdm0
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01vj9c
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/01wy6
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0214km
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/025cbm
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/026g73
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/026t6
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/02dlh2
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/02g9p4
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/02hnl
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/02pprs
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/02sgy
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/02w3w
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0319l
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0342h
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0395lw
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/03gvt
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/03m5k
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/03q5t
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/03qjg
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/03qlv7
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/03t22m
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/042v_gx
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/04rzd
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/05148p4
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/05842k
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/05ljv7
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/05r5c
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/06w7v
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/07_l6
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/07brj
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/07c6l
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/07kc_
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/07m2y
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/07xzm
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/07y_7
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0979zs
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0bm02
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0bxl5
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0cfdd
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0dwsp
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0dwtp
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0dwvl
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0gghm
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0jtg0
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0l14j_
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0l14md
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0l1589
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0l15bq
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0l15f_
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0mkg
/m/013y1f,/music/performance_role/track_performances./music/track_contribution/role,/m/0xzly
/m/013ybx,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/015cbq
/m/013ybx,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01bh6y
/m/013ybx,/award/award_winner/awards_won./award/award_honor/award_winner,/m/015cbq
/m/013ybx,/award/award_winner/awards_won./award/award_honor/award_winner,/m/01bh6y
/m/013ybx,/film/actor/film./film/performance/special_performance_type,/m/01pb34
/m/013ybx,/people/person/gender,/m/02zsn
/m/013ybx,/people/person/nationality,/m/03gj2
/m/013ybx,/people/person/nationality,/m/09c7w0
/m/013ybx,/people/person/place_of_birth,/m/095w_
/m/013ybx,/people/person/profession,/m/02hrh1q
/m/013ybx,/people/person/spouse_s./people/marriage/spouse,/m/02cj_f
/m/013ybx,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/013yq,/base/biblioness/bibs_location/state,/m/0d0x8
/m/013yq,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,/m/01_gx_
/m/013yq,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,/m/01k3tq
/m/013yq,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,/m/01t032
/m/013yq,/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,/m/0km3f
/m/013yq,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,/m/0d0x8
/m/013yq,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,/m/0nzny
/m/013yq,/location/hud_county_place/county,/m/0nzny
/m/013yq,/location/hud_county_place/place,/m/013yq
/m/013yq,/location/location/contains,/m/01_s9q
/m/013yq,/location/location/contains,/m/02j416
/m/013yq,/location/location/contains,/m/03818y
/m/013yq,/location/location/contains,/m/0bqxw
/m/013yq,/location/location/contains,/m/0f1nl
/m/013yq,/location/location/time_zones,/m/02hcv8
/m/013yq,/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,/m/02g_6x
/m/013yq,/sports/sports_team_location/teams,/m/02wvfxz
/m/013yq,/sports/sports_team_location/teams,/m/0j86l
/m/013yq,/sports/sports_team_location/teams,/m/0wsr
/m/013yq,/sports/sports_team_location/teams,/m/0x2p
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/028kb
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/02xx5
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/03_ly
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/040fv
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/04w_7
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/04wzr
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/05cw8
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/06vkl
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/0lkm
/m/013yq,/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month,/m/0ll3
/m/013yq,/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,/m/01bjv
/m/013yq,/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,/m/025t3bg
/m/013yq,/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,/m/07jdr
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/013719
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/014zws
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/017j69
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/017y26
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0187nd
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01b1mj
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01jq4b
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01jsk6
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01jt2w
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01n4w_
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01n951
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01nhgd
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01nnsv
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01qd_r
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01qgr3
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01s0_f
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01w3v
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/01wrwf
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0217m9
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/021s9n
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0225bv
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/027mdh
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02897w
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02bq1j
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02fgdx
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02jmst
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02mj7c
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02rff2
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02vkzcx
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02vnp2
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02x9cv
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/02zd460
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/037njl
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/037q2p
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/03_fmr
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/03b8c4
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/03tw2s
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/04_j5s
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/04gxp2
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/04ld32
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/05krk
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/05njyy
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/063576
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/065y4w7
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/06b7s9
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/06pwq
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/06rjp
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/078bz
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/07lx1s
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/07szy
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/07tds
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/07tgn
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/07w0v
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/07wjk
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/07wm6
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/07wrz
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/08815
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/08qs09
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/09b_0m
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/09k9d0
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0b5hj5
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0bqxw
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0bwfn
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0ch280
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0dzst
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0g8rj
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0gl5_
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0hd7j
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0hsb3
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0ks67
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0kw4j
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0lyjf
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0pspl
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/institution,/m/0trv
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/major_field_of_study,/m/02j62
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/major_field_of_study,/m/04gb7
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/student,/m/0157m
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/student,/m/02mjmr
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/student,/m/054fvj
/m/013zdg,/education/educational_degree/people_with_this_degree./education/education/student,/m/09bg4l
/m/013zs9,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02z0dfh
/m/013zs9,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0fq9zdn
/m/013zs9,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/01nwwl
/m/013zs9,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/03bxsw
/m/013zs9,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0k269
/m/013zs9,/film/actor/film./film/performance/film,/m/01pv91
/m/013zs9,/film/actor/film./film/performance/film,/m/0crfwmx
/m/013zs9,/people/person/gender,/m/02zsn
/m/013zs9,/people/person/nationality,/m/02jx1
/m/013zs9,/people/person/profession,/m/02hrh1q
/m/013zs9,/people/person/profession,/m/0np9r
/m/013zyw,/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/currency,/m/09nqf
/m/013zyw,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/013zyw,/film/actor/film./film/performance/film,/m/0prrm
/m/013zyw,/film/director/film,/m/02v5_g
/m/013zyw,/film/director/film,/m/0bwhdbl
/m/013zyw,/film/director/film,/m/0bz3jx
/m/013zyw,/people/person/gender,/m/05zppz
/m/013zyw,/people/person/nationality,/m/09c7w0
/m/013zyw,/people/person/place_of_birth,/m/01sn3
/m/013zyw,/people/person/places_lived./people/place_lived/location,/m/01sn3
/m/013zyw,/people/person/profession,/m/01d30f
/m/013zyw,/people/person/profession,/m/01d_h8
/m/013zyw,/people/person/profession,/m/02hrh1q
/m/013zyw,/people/person/profession,/m/02jknp
/m/013zyw,/people/person/profession,/m/03gjzk
/m/013zyw,/people/person/profession,/m/0dxtg
/m/013zyw,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/01400v,/education/field_of_study/students_majoring./education/education/major_field_of_study,/m/02j62
/m/01400v,/education/field_of_study/students_majoring./education/education/major_field_of_study,/m/02ky346
/m/01400v,/education/field_of_study/students_majoring./education/education/major_field_of_study,/m/03g3w
/m/01400v,/education/field_of_study/students_majoring./education/education/major_field_of_study,/m/04sh3
/m/01400v,/education/field_of_study/students_majoring./education/education/major_field_of_study,/m/062z7
/m/0140g4,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,/m/08984j
/m/0140g4,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,/m/0cf08
/m/0140g4,/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for,/m/0q9sg
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/01771z
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/01mszz
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/02scbv
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/03phtz
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/04cbbz
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/059lwy
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/069q4f
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/06c0ns
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/06ybb1
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/074rg9
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/07b1gq
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/07sgdw
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/0946bb
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/0cwfgz
/m/0140g4,/award/award_winning_work/awards_won./award/award_honor/honored_for,/m/0q9sg
/m/0140g4,/film/film/country,/m/09c7w0
/m/0140g4,/film/film/featured_film_locations,/m/0dclg
/m/0140g4,/film/film/genre,/m/01lrrt
/m/0140g4,/film/film/genre,/m/02kdv5l
/m/0140g4,/film/film/genre,/m/07s9rl0
/m/0140g4,/film/film/music,/m/01l9v7n
/m/0140g4,/film/film/music,/m/02fgpf
/m/0140g4,/film/film/prequel,/m/0q9sg
/m/0140g4,/film/film/produced_by,/m/04t38b
/m/0140g4,/film/film/produced_by,/m/0829rj
/m/0140g4,/film/film/production_companies,/m/017jv5
/m/0140g4,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium,/m/029j_
/m/0140g4,/film/film/written_by,/m/0gn30
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01by1l
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01c92g
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/01ck6h
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/025m8l
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/026mmy
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02f6xy
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02gdjb
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02sp_v
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02v1m7
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/02x17c2
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/054ks3
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0c4z8
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0gqz2
/m/0140t7,/award/award_nominee/award_nominations./award/award_nomination/award_nominee,/m/0417z2
/m/0140t7,/award/award_winner/awards_won./award/award_honor/award_winner,/m/0417z2
/m/0140t7,/common/topic/webpage./common/webpage/category,/m/08mbj5d
/m/0140t7,/film/actor/film./film/performance/film,/m/0295sy
/m/0140t7,/film/actor/film./film/performance/film,/m/03cffvv
/m/0140t7,/music/artist/contribution./music/recording_contribution/performance_role,/m/026t6
/m/0140t7,/music/artist/contribution./music/recording_contribution/performance_role,/m/03bx0bm
/m/0140t7,/music/artist/origin,/m/0n95v
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/01vdm0
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/02dlh2
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/02sgy
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/05148p4
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/051hrr
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/05842k
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/05r5c
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/06rvn
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/07brj
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/0bxl5
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/0cfdd
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/0l14md
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/0l14qv
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/0l1589
/m/0140t7,/music/artist/track_contributions./music/track_contribution/role,/m/0l15bq
/m/0140t7,/music/group_member/membership./music/group_membership/role,/m/02hnl
/m/0140t7,/music/group_member/membership./music/group_membership/role,/m/0l14md
/m/0140t7,/people/person/gender,/m/05zppz
/m/0140t7,/people/person/languages,/m/02h40lc
/m/0140t7,/people/person/nationality,/m/07ssc
/m/0140t7,/people/person/places_lived./people/place_lived/location,/m/02_286
/m/0140t7,/people/person/places_lived./people/place_lived/location,/m/04jpl
/m/0140t7,/people/person/profession,/m/02hrh1q
/m/0140t7,/people/person/profession,/m/09jwl
/m/0140t7,/people/person/profession,/m/0d1pc
/m/0140t7,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/0140xf,/music/genre/artists,/m/0123r4
/m/0140xf,/music/genre/artists,/m/01vsy9_
/m/014162,/location/location/contains,/m/0fm2_
/m/0141kz,/award/award_nominee/award_nominations./award/award_nomination/award,/m/03nqnk3
/m/0141kz,/award/award_nominee/award_nominations./award/award_nomination/award,/m/0789_m
/m/0141kz,/award/award_nominee/award_nominations./award/award_nomination/nominated_for,/m/01fx6y
/m/0141kz,/film/actor/film./film/performance/film,/m/04954r
/m/0141kz,/film/actor/film./film/performance/film,/m/0b2qtl
/m/0141kz,/film/actor/film./film/performance/film,/m/0prh7
/m/0141kz,/people/person/gender,/m/05zppz
/m/0141kz,/people/person/places_lived./people/place_lived/location,/m/06y9v
/m/0141kz,/people/person/profession,/m/02hrh1q
/m/0141kz,/people/person/spouse_s./people/marriage/type_of_union,/m/04ztj
/m/01423b,/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division,/m/022_6
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/01hlwv
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/02ktt7
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/02r5dz
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/03mnk
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/06py2
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/077w0b
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/07y0n
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/08z129
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/0dmtp
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/0g5llry
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/0jbk9
/m/0142rn,/business/job_title/people_with_this_title./business/employment_tenure/company,/m/0jvs0
